Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,CRSElapsedTime,Origin,Dest,Distance,ArrDelay15
4,7,1,1455,1735,DL,160,LGA,ATL,761,False
7,15,2,821,1025,OO,64,EKO,SLC,200,False
5,20,2,1250,1350,XE,120,CLE,MCI,694,False
9,30,2,1435,1655,9E,80,MEM,SDF,320,False
3,3,1,830,930,WN,60,DAL,HOU,239,True
11,29,6,1705,2223,F9,198,DEN,TPA,1506,True
2,18,1,1910,2115,NW,245,MSP,LAX,1536,False
4,6,7,1855,2116,NW,81,MEM,IND,381,True
5,26,1,1928,2040,UA,132,CLT,ORD,599,False
6,4,3,1300,1424,US,84,DCA,LGA,214,True
6,14,6,1035,1440,WN,125,LAS,AMA,758,False
5,2,5,1210,1910,WN,240,LAS,CLE,1825,False
9,6,6,1142,1225,AS,43,PSG,JNU,123,False
3,23,7,1135,1440,DL,185,PBI,BOS,1197,False
7,31,4,1700,1805,WN,65,DAL,HOU,239,False
10,7,2,905,1027,FL,142,MCO,BMI,936,False
8,12,2,1300,1403,MQ,63,DFW,LAW,140,False
5,2,5,1300,1355,WN,55,HOU,DAL,239,False
4,15,2,1545,1645,WN,180,SAT,SAN,1129,False
1,25,5,820,1015,F9,115,DEN,TUS,639,False
8,13,3,1535,1620,MQ,45,SAN,LAX,109,False
6,15,7,2325,631,UA,306,ANC,DEN,2406,False
8,16,6,1340,1600,DL,140,ATL,LGA,761,False
2,3,7,1455,1630,MQ,95,AEX,DFW,285,False
11,19,3,2225,525,AA,300,KOA,LAX,2504,False
7,27,7,1115,1230,WN,75,JAN,HOU,359,False
1,22,2,1133,1315,DL,282,ATL,LAS,1747,False
3,28,5,1830,1939,US,69,LAS,LAX,236,True
9,27,6,1425,1745,AS,140,JNU,SEA,909,True
7,16,3,615,640,WN,85,RDU,BNA,443,False
1,9,3,610,910,AA,180,LGA,MIA,1097,False
4,10,4,1659,1654,OH,55,ATL,HSV,151,True
12,29,1,1405,1930,WN,205,DEN,TPA,1506,False
5,8,4,2040,2145,WN,65,LAS,PHX,256,False
2,1,5,820,940,WN,80,PVD,BWI,328,False
2,22,5,2129,2310,NW,101,DTW,CLT,500,True
12,29,1,1920,2059,9E,99,DTW,TYS,443,False
8,29,5,1835,2355,WN,200,PHX,MDW,1444,False
10,26,7,1610,1825,WN,75,STL,CMH,410,False
2,10,7,1857,2010,MQ,73,FAT,LAX,209,False
5,17,6,639,835,MQ,116,LFT,DFW,351,False
5,24,6,1215,1746,UA,211,DEN,MCO,1545,True
3,19,3,925,1025,AA,60,DFW,AUS,190,False
8,22,5,1935,2135,WN,180,ABQ,SEA,1180,False
2,2,6,1839,2159,XE,140,IAH,CRW,975,False
8,17,7,1028,1154,NW,86,DTW,DCA,405,False
3,4,2,815,1050,FL,155,ATL,BOS,946,False
4,15,2,1655,1910,OH,135,CVG,LGA,585,False
4,10,4,1845,2130,US,165,PHL,TPA,920,False
4,6,7,1400,1518,US,78,LGA,DCA,214,False
8,24,7,840,1436,UA,236,DEN,BOS,1754,False
8,5,2,1316,1414,OO,58,MLI,ORD,139,False
7,10,4,755,1020,WN,85,BNA,JAX,484,False
12,17,3,905,1015,WN,70,MCI,OKC,313,True
8,29,5,905,1045,MQ,100,SNA,SFO,372,False
1,10,4,1100,1130,OH,90,CVG,STL,307,False
10,5,7,1817,2009,OH,112,PIT,JFK,340,True
11,9,7,1135,1346,CO,191,DTW,IAH,1076,False
8,18,1,1350,1510,MQ,80,EVV,ORD,273,False
7,19,6,1735,1840,WN,65,BUR,LAS,223,False
1,30,3,1415,1546,OO,151,OMA,SLC,839,False
3,10,1,2126,2229,DL,123,SLC,PDX,630,False
5,5,1,900,1122,XE,202,DCA,IAH,1208,True
8,13,3,1712,2039,FL,147,BMI,MCO,936,False
8,18,1,1915,2256,CO,161,IAH,CMH,986,False
5,6,2,1750,1855,WN,65,PHX,SAN,304,False
11,1,6,1155,1355,WN,120,FLL,RDU,680,False
1,6,7,1045,1330,WN,105,LAX,SLC,590,True
8,25,1,1845,2327,CO,222,IAH,LGA,1416,False
5,1,4,1315,1545,AA,210,PHL,DFW,1302,False
9,16,2,1711,2159,CO,228,AUS,EWR,1504,False
7,26,6,820,1114,XE,114,OMA,CLE,729,False
5,29,4,1815,1938,OO,83,FAT,LAS,258,False
12,25,4,1010,1350,CO,160,IAH,CLE,1091,False
2,28,4,1628,1747,FL,79,DAB,ATL,366,False
1,24,4,905,1005,WN,60,STL,MDW,251,False
12,10,3,915,940,MQ,85,MQT,ORD,303,True
11,25,2,1120,1235,MQ,75,DSM,ORD,299,False
6,9,1,1230,1320,AA,170,DFW,SAN,1171,False
12,6,6,600,920,CO,140,DEN,IAH,861,False
5,11,7,1155,1430,WN,95,DEN,MCI,533,False
3,24,1,930,1128,DL,118,ATL,MIA,595,False
3,30,7,2005,2054,YV,49,TUS,PHX,110,True
12,5,5,1525,1620,NW,55,DTW,GRR,120,False
5,2,5,1959,2240,B6,161,HPN,PBI,1057,False
6,16,1,645,1013,F9,148,SNA,DEN,846,False
12,31,3,712,829,XE,77,IAH,GPT,376,False
10,29,3,1658,1854,EV,116,SBN,ATL,566,False
1,7,1,1957,2341,UA,404,JFK,SFO,2586,False
1,14,1,900,951,OO,51,LAX,SAN,109,False
9,5,5,1652,1814,XE,82,ROC,EWR,246,False
10,10,5,650,705,AA,75,DTW,ORD,235,False
1,28,1,900,1152,CO,172,EWR,ATL,745,False
11,5,3,1455,1615,AA,80,ICT,DFW,328,False
7,26,6,1510,1620,WN,190,LIT,LAS,1295,True
5,16,5,1520,1752,XE,152,EWR,SAV,708,True
10,7,2,620,1120,AA,180,SAN,DFW,1171,False
5,30,5,835,1435,AS,240,SEA,ORD,1721,True
4,12,6,712,955,F9,103,PHX,DEN,602,False
12,12,5,1405,1725,MQ,140,DFW,CAE,922,True
4,28,1,1200,1808,CO,248,PDX,IAH,1825,True
11,23,7,1908,2036,UA,88,SFO,SAN,447,False
3,25,2,1400,1619,XE,139,IND,EWR,644,False
2,20,3,1129,1347,US,138,PHX,BOI,735,False
11,23,7,1345,1450,AA,65,DFW,SAT,247,False
8,11,1,1225,1510,WN,165,MCO,BDL,1050,True
6,9,1,1231,2027,UA,296,KOA,SFO,2367,False
3,27,4,2105,2237,XE,92,EWR,ROC,246,True
9,11,4,1801,2036,DL,95,MSY,ATL,425,True
7,17,4,930,1230,DL,120,MCI,ATL,692,False
2,7,4,1115,1252,XE,97,CLE,PVD,540,False
11,9,7,2240,657,B6,317,SFO,JFK,2586,False
4,11,5,2115,2251,OH,96,ATL,CMH,446,True
10,22,3,915,1045,WN,150,PHL,STL,813,False
7,6,7,1025,1220,MQ,55,ORD,IND,177,False
9,12,5,1815,2020,WN,125,SEA,SJC,697,False
11,1,6,1820,1945,WN,85,MDW,MCI,405,False
2,11,1,1700,1930,AA,210,IAD,DFW,1172,False
6,12,4,1100,1402,OH,122,FSD,CVG,701,False
4,30,3,1705,1853,DL,288,CVG,SFO,2036,True
1,8,2,1610,1644,AQ,34,OGG,HNL,100,False
6,13,5,1020,1228,XE,128,CLE,JAX,753,False
10,21,2,1155,1330,9E,95,IAH,MEM,469,False
10,16,4,1620,1812,9E,112,SWF,DTW,479,False
1,10,4,2245,2356,B6,71,JFK,BOS,187,False
4,24,4,1046,1215,OO,89,SMF,LAX,373,False
9,4,4,1235,1415,WN,160,MCO,MDW,989,False
4,18,5,1805,2105,UA,120,ORD,ATL,606,True
10,13,1,1650,1815,WN,85,BUR,PHX,369,False
7,17,4,1450,1700,WN,130,SEA,SJC,697,True
11,6,4,1855,2002,9E,67,CMH,DTW,155,False
2,15,5,1715,1907,UA,172,IAD,MSY,954,False
8,12,2,1405,1605,EV,60,DHN,ATL,171,False
9,12,5,836,929,OO,113,SLC,ONT,558,False
12,9,2,640,748,FL,68,CLT,ATL,227,True
4,24,4,950,1345,AA,175,ORD,MIA,1197,True
5,20,2,1459,1611,FL,132,ATL,HOU,696,False
11,26,3,1258,1429,NW,91,ORD,MSP,334,False
2,23,6,10,736,NW,266,LAX,DTW,1979,False
10,19,7,1405,1530,MQ,205,XNA,LAX,1371,False
8,6,3,1810,2202,XE,172,MEM,EWR,946,True
7,19,6,1340,1600,DL,140,ATL,LGA,761,False
3,16,7,825,1055,US,330,CLT,SAN,2077,True
11,13,4,710,1145,AA,155,LAS,DFW,1055,False
11,2,7,1535,1640,AA,65,DFW,SAT,247,False
10,25,6,1005,1232,EV,87,BTR,ATL,449,True
9,12,5,2035,2140,MQ,65,ORD,EVV,273,True
5,4,7,1018,1152,FL,94,BOS,PHF,464,False
12,4,4,741,842,OO,61,LAX,SBP,155,True
9,11,4,755,1117,XE,142,IAH,IND,845,True
7,7,1,1337,1529,UA,52,ORD,GRR,137,False
12,1,1,1338,1624,NW,166,DTW,RSW,1085,True
2,18,1,1620,1810,MQ,110,CLE,LGA,418,True
5,15,4,1825,1915,WN,50,DAL,AUS,189,False
9,29,1,2031,2142,EV,71,ATL,GNV,300,False
6,9,1,1228,1334,OO,126,SYR,ORD,607,True
2,28,4,600,751,DL,111,PIT,ATL,526,False
4,7,1,849,1352,US,183,PHX,STL,1262,False
4,7,1,1045,1607,UA,202,DEN,DCA,1476,True
8,4,1,1435,1822,XE,167,DFW,CLE,1021,False
1,13,7,1935,2055,AA,200,DFW,BUR,1231,False
8,26,2,2135,2328,DL,113,ATL,MIA,595,True
5,31,6,1440,1531,CO,111,IAH,ELP,667,False
7,7,1,1445,1730,AA,345,JFK,LAX,2475,False
6,1,7,1015,1259,CO,164,TPA,EWR,998,False
1,20,7,2225,645,AS,320,PDX,MCO,2534,False
6,8,7,1827,1947,OO,80,SFO,ACV,250,False
9,27,6,1820,1946,CO,206,IAH,ONT,1334,False
3,19,3,1513,1751,NW,218,MCO,MSP,1310,False
10,22,3,920,1055,CO,215,IAH,SNA,1347,False
10,23,4,1859,2017,XE,78,CLE,RIC,362,False
5,13,2,1220,1305,9E,105,CMH,MEM,518,False
1,9,3,1300,1425,US,85,DCA,LGA,214,False
10,22,3,835,1705,CO,330,SFO,EWR,2565,True
1,6,7,2037,2322,OH,165,JFK,CVG,589,False
3,31,1,1240,1405,9E,85,PIT,DTW,201,False
6,6,5,1955,2036,OH,41,CVG,LEX,70,False
6,14,6,1435,1531,OO,116,SLC,SAN,626,False
12,30,2,950,950,OO,60,IND,MKE,238,False
2,10,7,1654,1858,CO,184,CMH,IAH,986,False
2,24,7,1710,2020,WN,190,ISP,FLL,1093,False
5,8,4,1250,1717,CO,207,IAH,PHL,1324,False
2,26,2,845,1016,US,91,DCA,CLT,331,False
5,3,6,1445,1640,EV,115,ATL,MDT,619,False
3,20,4,1215,1450,CO,215,BWI,IAH,1235,False
3,18,2,825,859,XE,94,CLE,ORD,316,False
8,11,1,1445,1550,WN,125,BWI,STL,737,True
5,27,2,1923,2035,F9,132,AUS,DEN,775,False
4,26,6,1415,1540,WN,85,LAX,SFO,337,False
4,23,3,1611,1636,UA,85,CVG,ORD,264,True
3,14,5,1435,1948,CO,193,LAX,IAH,1379,False
6,23,1,1950,2047,CO,57,IAH,AUS,140,False
5,6,2,625,910,AS,165,ONT,SEA,956,False
4,25,5,1605,1732,UA,147,DEN,LAX,862,True
11,14,5,1140,1250,MQ,70,DFW,LIT,304,False
6,5,4,600,608,OO,68,MBS,ORD,222,False
3,17,1,1955,2045,WN,50,DAL,OKC,181,False
4,13,7,931,1057,US,86,SJC,LAS,386,False
5,27,2,1720,1935,AA,195,IAD,DFW,1172,True
5,30,5,1130,1306,NW,216,MSP,PDX,1426,False
3,26,3,1219,1423,YV,124,IAD,JAX,631,False
4,25,5,845,1140,DL,115,ORD,ATL,606,False
7,23,3,1950,2100,WN,70,SMF,BUR,358,False
1,26,6,2140,2314,UA,94,IAD,BOS,413,False
11,16,7,1730,1925,AA,235,DFW,SFO,1464,False
7,7,1,600,630,MQ,90,PIT,ORD,412,False
9,3,3,1331,1444,DL,73,ATL,GSO,306,False
5,31,6,1331,1549,NW,78,MDW,DTW,229,True
4,2,3,640,748,XE,128,TLH,IAH,658,False
6,1,7,1630,1829,US,119,EWR,CLT,529,True
7,10,4,928,1007,OO,39,MOD,SFO,78,False
4,25,5,1655,1827,DL,212,ATL,ABQ,1269,False
5,12,1,840,1001,DL,81,ATL,DAB,366,False
1,3,4,1025,1225,MQ,60,ORD,IND,177,False
4,20,7,600,705,YV,125,SYR,ORD,607,False
6,30,1,1340,1551,DL,131,MCO,CVG,756,False
6,15,7,947,1051,OO,64,CID,ORD,196,True
3,2,7,945,1145,XE,120,MCI,IAH,643,False
7,18,5,830,938,XE,68,EWR,BDL,116,False
1,13,7,1215,1309,YV,54,DEN,ASE,125,False
7,1,2,1445,1613,XE,208,OKC,SMF,1342,False
8,24,7,1920,2235,WN,135,STL,MCO,880,False
2,11,1,925,1040,AA,135,RDU,ORD,647,False
7,10,4,543,900,EV,137,GRK,ATL,803,False
3,8,6,2015,2140,WN,85,OAK,SAN,446,False
10,27,1,840,939,CO,59,IAH,SAT,191,False
7,4,5,1450,1658,CO,248,EWR,DEN,1605,False
2,5,2,730,839,DL,69,LGA,DCA,214,False
12,4,4,1324,1550,UA,86,DEN,OMA,472,True
8,28,4,2324,512,UA,228,PDX,ORD,1739,False
10,26,7,710,1502,US,292,SFO,CLT,2296,False
8,12,2,1810,1850,WN,160,HOU,PHX,1020,False
8,11,1,915,1130,AA,135,DFW,ORD,802,False
1,3,4,1635,1735,WN,120,PHX,SMF,647,False
12,9,2,930,1047,9E,77,CVG,DTW,229,False
6,9,1,1440,1535,OO,115,SLC,LGB,589,True
5,21,3,1500,1810,XE,130,SMF,ABQ,866,False
6,29,7,810,933,OO,83,LAX,SMF,373,False
9,5,5,937,1039,UA,122,DCA,ORD,612,False
7,11,5,1715,1937,NW,142,IND,MCO,828,False
11,29,6,930,1144,US,134,PIT,MCO,834,False
11,25,2,1435,1552,9E,77,MEM,GPT,324,False
4,18,5,1045,1220,NW,95,DTW,BDL,548,False
2,19,2,1428,1522,US,114,PHX,RNO,601,False
10,4,6,1745,1935,AA,110,DFW,BNA,631,False
2,10,7,840,1320,WN,160,LAS,OMA,1099,False
2,10,7,1443,1611,YV,88,CLT,IAD,321,True
7,18,5,2155,2320,WN,145,MCO,HOU,848,False
1,4,5,1530,1906,DL,216,BOS,TPA,1185,True
9,16,2,1140,1245,9E,65,DAY,DTW,166,False
4,5,6,1243,1405,UA,142,EWR,ORD,719,False
6,20,5,1635,2110,AA,215,DFW,LGA,1389,False
6,4,3,2015,2232,XE,137,LAX,PDX,834,True
5,26,1,1600,1700,YV,60,ILM,CLT,185,False
6,27,5,1505,1626,DL,141,ATL,DFW,732,False
6,22,7,1540,1937,CO,177,IAH,CLE,1091,False
5,8,4,1055,1351,CO,176,SRQ,EWR,1034,False
7,25,5,740,850,WN,70,PHX,ONT,325,False
1,11,5,2020,2145,WN,85,SDF,BWI,495,False
7,19,6,1248,1454,UA,126,SFO,PHX,651,False
2,15,5,1915,2010,WN,55,TPA,FLL,197,True
1,18,5,935,1133,EV,58,DHN,ATL,171,False
12,1,1,647,810,XE,83,DCA,CLE,310,False
1,16,3,1117,1221,OO,124,SLC,OAK,588,False
10,18,6,1430,1559,OO,89,ORD,BNA,409,False
12,2,2,2310,701,DL,291,LAS,JFK,2248,False
12,26,5,615,832,EV,137,GRR,ATL,640,True
3,3,1,1100,1400,AA,120,DFW,ATL,732,True
6,24,2,1539,1823,UA,164,SEA,LAX,954,True
11,14,5,2245,605,AA,320,HNL,LAX,2556,False
11,22,6,755,1035,AA,160,ORD,DFW,802,False
1,18,5,956,1108,OO,72,SLC,BOI,291,False
2,7,4,700,1142,AS,222,FAI,SEA,1533,False
11,8,6,1030,1255,WN,85,MSY,TPA,487,False
1,19,6,1805,1845,WN,100,BOI,LAS,520,True
1,18,5,1540,1750,AA,190,FLL,DFW,1119,False
5,20,2,1300,1405,MQ,65,ORD,RST,268,False
7,31,4,1153,1741,US,228,LAS,ORD,1515,True
5,29,4,2102,2245,9E,103,DTW,GSP,508,False
8,19,2,1115,1232,NW,197,MSP,PHX,1276,False
2,8,5,1900,2000,B6,120,SLC,SFO,599,False
4,15,2,1010,1144,NW,94,STL,MSP,449,False
10,16,4,600,705,MQ,125,CLT,ORD,599,False
2,20,3,600,718,XE,78,SFO,LAX,337,False
10,28,2,900,1039,US,99,MDT,CLT,413,False
3,15,6,1155,1319,UA,144,DEN,GEG,836,False
2,2,6,555,705,OO,70,MSP,MKE,297,False
6,11,3,2100,2243,YV,103,BOS,IAD,413,False
7,15,2,1525,1629,XE,64,IAH,SHV,192,False
2,25,1,940,1252,US,192,PHL,RSW,992,False
1,6,7,940,1200,US,80,SAN,PHX,304,False
4,21,1,820,909,YV,109,COS,PHX,551,False
6,28,6,944,1111,YV,147,ORD,COS,911,True
2,25,1,2245,2356,B6,71,JFK,BOS,187,False
5,18,7,1325,1455,9E,150,MEM,DEN,872,False
1,23,3,805,845,AQ,40,KOA,HNL,163,False
10,26,7,1738,1956,FL,138,ATL,HPN,780,False
11,21,5,1450,1730,MQ,100,ORD,SYR,607,True
1,3,4,1430,1630,WN,240,MDW,LAS,1521,True
12,25,4,1555,1725,OO,90,SFO,EUG,451,True
1,12,6,700,936,DL,216,ORD,SLC,1249,False
2,22,5,1145,1636,OO,171,LAX,OKC,1187,False
10,22,3,1600,1710,AA,70,DFW,ICT,328,False
3,16,7,1155,1419,CO,144,ATL,EWR,745,True
9,9,2,1132,1212,OO,40,DEN,COS,72,False
12,4,4,618,654,HA,36,HNL,OGG,100,False
4,7,1,1555,1850,AA,355,JFK,LAX,2475,True
6,23,1,1228,1445,UA,317,IAD,LAX,2288,True
12,15,1,1915,2301,DL,406,JFK,PDX,2454,True
6,5,4,1426,1758,DL,452,ATL,ANC,3417,True
2,21,4,1251,1443,US,112,PHX,DEN,602,False
6,6,5,1435,1536,US,121,CLT,STL,575,False
10,28,2,1400,1525,US,85,DCA,LGA,214,False
5,16,5,1200,1317,US,77,LGA,DCA,214,False
8,8,5,1505,1659,EV,114,MCO,RDU,534,False
4,24,4,1211,1327,OO,136,ORD,RAP,780,False
3,16,7,1755,2021,UA,266,ORD,SNA,1726,False
5,22,4,2130,2255,WN,85,OAK,SAN,446,True
6,12,4,640,740,XE,120,CHA,IAH,686,False
4,17,4,830,1120,WN,290,MDW,SFO,1855,False
5,21,3,800,1300,CO,180,LAS,IAH,1222,False
2,15,5,840,945,9E,125,DTW,OMA,651,True
1,19,6,1235,1350,WN,75,PHL,PIT,267,False
10,7,2,1735,2009,DL,154,ATL,BOS,946,False
11,30,7,1905,2044,EV,99,SRQ,ATL,445,True
9,21,7,615,755,MQ,100,LIT,ORD,552,True
11,15,6,1720,2055,MQ,155,DFW,CLE,1021,True
5,30,5,1359,1632,OH,153,LGA,SAV,722,True
1,31,4,1320,1430,9E,70,MSP,FSD,197,False
11,22,6,1425,1525,XE,60,IAH,CRP,201,False
12,11,4,2020,2019,DL,59,ATL,HSV,151,False
11,16,7,920,1230,CO,130,ORD,EWR,719,False
1,23,3,1120,1405,WN,225,MDW,TUS,1440,True
3,21,5,2015,2134,DL,139,ATL,MCI,692,True
9,22,1,2215,615,UA,300,OGG,LAX,2486,False
1,18,5,1800,1940,WN,160,MDW,DEN,895,True
1,5,6,830,1208,OO,158,SLC,DFW,988,True
4,29,2,1951,2033,OO,42,SFO,SMF,86,False
8,9,6,2025,2300,AA,155,ORD,SAT,1041,False
10,20,1,605,720,WN,75,LAX,SFO,337,False
6,18,3,2130,2333,YV,63,ORD,TVC,224,False
6,13,5,600,1302,NW,242,PHX,DTW,1671,False
1,23,3,915,952,AQ,37,HNL,LIH,102,False
7,11,5,650,650,OO,60,IND,MKE,238,False
8,16,6,640,714,HA,34,OGG,HNL,100,False
10,5,7,850,1315,AA,205,DFW,BDL,1471,False
3,24,1,700,854,XE,174,RDU,MCI,904,False
2,29,5,835,1002,DL,87,ATL,CVG,373,False
7,25,5,2345,555,CO,250,SEA,IAH,1874,False
8,7,4,1725,1928,NW,243,MSP,SFO,1589,False
7,18,5,710,1005,AA,115,STL,DCA,719,False
12,26,5,1230,1639,CO,189,IAH,PHL,1324,True
8,21,4,1155,1447,AS,172,SEA,PHX,1107,False
11,21,5,905,1020,WN,75,STL,OMA,342,False
5,20,2,1500,1623,YV,83,PHX,LAX,370,False
5,15,4,600,926,OO,146,MRY,DEN,960,True
12,21,7,1150,1224,EV,94,ATL,BTR,449,False
12,21,7,740,1025,MQ,165,CMH,MIA,990,False
5,15,4,724,856,OO,92,TUS,LAX,451,False
6,19,4,700,1000,WN,180,MHT,MCO,1142,False
8,30,6,1825,2035,MQ,130,BOS,CMH,640,False
5,23,5,1450,1659,DL,129,ATL,ROC,749,True
11,13,4,1301,1432,US,91,CLT,MCO,468,False
4,21,1,700,1014,B6,194,JFK,RSW,1074,False
1,18,5,1225,1245,WN,80,PHX,LAX,370,True
4,5,6,825,920,WN,175,OMA,PHX,1037,False
9,27,6,1350,1518,EV,88,LEX,ATL,303,False
7,27,7,600,746,CO,166,CLE,IAH,1091,False
6,24,2,915,1017,FL,242,ATL,PHX,1587,False
2,8,5,1500,1705,XE,185,MCI,TUS,1036,False
12,21,7,1220,1451,CO,211,DCA,IAH,1208,True
1,27,7,750,1245,AA,235,PHL,SJU,1576,True
7,2,3,1355,1425,EV,90,ATL,BTR,449,False
1,25,5,945,1110,WN,85,HOU,MAF,441,False
12,12,5,1345,1605,OH,80,ORD,CVG,264,False
3,25,2,1320,1615,AA,115,DEN,DFW,641,False
2,27,3,1310,1601,UA,111,ORD,IAD,589,False
1,30,3,740,1029,US,289,CLT,PHX,1774,False
8,14,4,705,1028,CO,383,EWR,SFO,2565,False
5,18,7,1455,1809,DL,194,FLL,JFK,1069,False
10,6,1,1100,1210,9E,70,GFK,MSP,284,False
2,8,5,715,1019,DL,124,AUS,ATL,813,False
8,15,5,1158,1344,F9,166,DEN,SEA,1024,False
10,31,5,1919,2109,NW,170,DTW,DFW,987,False
2,24,7,2105,2107,OO,62,SLC,EKO,200,True
11,20,4,1809,1926,UA,137,DEN,ONT,819,False
6,9,1,1003,1344,OO,161,DEN,BNA,1013,False
1,31,4,915,1015,WN,60,MAF,DAL,319,True
4,13,7,640,755,WN,75,LAS,TUS,365,False
3,11,2,1525,1725,AA,180,MCO,DFW,984,False
12,10,3,1329,1444,XE,75,EWR,BUF,282,True
9,24,3,850,930,9E,100,DTW,CID,431,False
5,19,1,855,1010,MQ,75,DFW,SGF,364,False
3,4,2,1244,1451,OO,127,OKC,ORD,693,False
9,2,2,600,723,OH,83,RIC,LGA,292,False
11,6,4,1743,1905,DL,82,ATL,RDU,356,False
10,1,3,900,1005,WN,65,LAS,SNA,226,False
5,31,6,1511,1615,9E,124,DTW,MEM,610,True
2,17,7,855,1131,OH,156,CVG,MIA,948,True
9,12,5,1750,2012,DL,142,LGA,CVG,585,True
11,29,6,1713,1914,DL,121,BWI,ATL,576,True
4,12,6,651,805,NW,74,BUF,DTW,240,True
4,11,5,1510,1755,9E,165,RSW,IND,946,False
12,27,6,1340,1632,UA,172,IAD,MIA,921,False
2,17,7,1525,2022,B6,237,JFK,SJU,1597,True
11,30,7,1530,1807,XE,157,IAH,MKE,984,False
9,12,5,1045,1202,EV,77,CVG,CAE,404,False
1,18,5,1310,1635,MQ,145,DFW,CHS,987,False
2,25,1,640,759,OO,79,SBA,SFO,262,False
9,7,7,1615,1740,WN,85,OAK,SAN,446,False
6,24,2,1555,1710,MQ,75,ORD,DSM,299,False
4,8,2,1401,1545,9E,104,DTW,BTV,536,False
3,10,1,1823,2036,AS,133,SEA,SFO,679,True
2,26,2,645,749,EV,64,BQK,ATL,238,True
3,19,3,630,800,WN,90,DAL,BHM,587,False
6,8,7,1845,2023,OO,98,ABQ,SLC,493,False
10,5,7,1005,1342,OO,157,DEN,HSV,1048,False
9,25,4,640,755,WN,75,SJC,LAX,308,False
1,22,2,2205,2255,MQ,50,ORD,CMI,135,True
5,22,4,1500,1750,WN,110,SAN,ABQ,628,False
7,23,3,1900,2204,CO,244,EWR,IAH,1400,True
11,7,5,1606,1710,EV,64,ATL,VLD,208,False
10,8,3,1641,1920,EV,99,AEX,ATL,500,True
5,8,4,1735,2004,CO,149,MCO,CLE,895,False
10,30,4,2201,2313,UA,72,IAD,RDU,224,True
2,8,5,1050,1249,DL,119,CVG,BOS,752,False
7,29,2,1055,1416,UA,141,DEN,ORD,888,False
9,23,2,1720,2040,EV,140,OMA,ATL,821,False
11,17,1,2004,2231,9E,87,MSP,FWA,488,False
12,26,5,955,1245,B6,170,FLL,LGA,1076,True
4,26,6,715,1023,EV,128,ICT,ATL,781,False
2,22,5,1416,1546,UA,150,IAH,DEN,861,False
1,5,6,2145,2247,UA,122,IAD,ORD,589,True
3,16,7,1855,2218,XE,143,BNA,EWR,748,True
10,28,2,1750,1839,YV,49,HNL,ITO,216,True
3,24,1,2030,2201,US,91,PHL,BOS,280,False
7,14,1,1825,1900,WN,155,TUL,PHX,935,False
4,28,1,1935,2155,9E,80,MEM,LEX,363,True
5,31,6,1705,1936,US,151,MCO,PHL,861,True
9,23,2,825,935,MQ,70,XNA,DFW,281,False
4,19,6,655,810,WN,75,ALB,BWI,288,True
4,22,2,1527,1841,CO,134,IAH,ATL,689,False
3,10,1,1815,2144,AA,149,ORD,LGA,733,True
5,7,3,648,1030,UA,162,SNA,DEN,846,False
1,1,2,1900,2026,UA,86,SFO,LAX,337,False
8,5,2,1630,2005,WN,155,MDW,MCO,989,True
4,8,2,805,1022,US,137,CLT,BOS,728,False
2,28,4,1210,1515,DL,185,PBI,LGA,1035,False
12,13,6,942,1116,UA,94,ORD,OMA,416,False
9,18,4,1855,2046,OO,111,ORD,BHM,584,False
5,6,2,1005,1300,CO,175,MSP,IAH,1034,False
12,1,1,2250,700,DL,310,SEA,JFK,2421,False
11,30,7,830,955,WN,85,OAK,SNA,371,False
7,31,4,755,1335,WN,220,LAS,BNA,1588,False
10,29,3,655,930,AA,155,SJU,MIA,1045,False
12,23,2,1550,1735,OO,45,MKE,GRR,120,True
4,28,1,1910,2040,MQ,90,MCI,DAL,461,False
2,28,4,1720,1932,YV,72,BNA,CLT,329,False
2,25,1,825,925,WN,60,LAS,SAN,258,False
7,13,7,1930,2055,AA,205,DFW,SJC,1438,True
6,14,6,610,655,OO,45,FNT,MKG,127,False
11,22,6,1200,1350,MQ,110,RDU,BOS,612,False
12,6,6,929,1320,US,351,JFK,PHX,2153,False
1,31,4,1841,2348,UA,187,DEN,IAD,1452,False
1,8,2,1630,1925,F9,115,DEN,DFW,641,False
12,23,2,1615,1720,WN,65,HOU,MSY,303,False
3,17,1,800,916,OO,76,SLC,SUN,223,False
4,9,3,605,740,9E,95,PFN,MEM,417,False
1,23,3,650,819,UA,89,LAS,SFO,414,False
1,2,3,1220,1414,XE,114,IAH,BNA,657,False
9,2,2,2223,2234,NW,71,DTW,ORD,235,False
2,8,5,1720,1745,OO,85,ATL,MEM,332,True
3,9,7,545,831,FL,106,MDW,ATL,590,True
1,25,5,650,950,AA,120,ORD,LGA,733,False
3,11,2,1121,1251,AS,150,SEA,JNU,909,False
3,11,2,1735,1940,MQ,125,OKC,ORD,693,False
11,14,5,755,855,WN,120,DEN,LAS,629,False
4,8,2,1055,1205,MQ,70,ORD,DSM,299,False
5,11,7,1525,1637,OO,72,SBA,SJC,234,True
1,13,7,1410,2120,UA,310,OGG,LAX,2486,False
8,7,4,1431,1541,EV,130,ATL,DSM,743,True
12,13,6,1550,1721,US,91,LAS,SMF,397,False
11,23,7,1346,1514,DL,88,ATL,SRQ,445,False
3,8,6,1705,1855,MQ,170,GSP,DFW,862,False
